delivery_id,order_id,dispatch_date,promised_date,delivered_date,carrier,service_level,delivery_status,delay_days,on_time_in_full,fulfilment_hours,delivery_cost,delay_reason,promised_days,tracking_event_count,delivery_window,shipping_distance_km,signature_required,estimated_carbon_kg
HDEL001369,HORD001369,2018-09-11,2018-09-16,2018-09-14,StarTrack,Standard,Delivered,0.0,True,71.0,9.48,none,5.0,7.0,Morning,5.0456,True,1.629
HDEL001370,HORD001370,2018-03-04,2018-03-07,2018-03-07,Direct Freight,Standard,Delivered,0.0,True,40.0,8.71,none,3.0,8.0,Anytime,3.9335,True,0.437
HDEL001371,HORD001371,2018-03-21,2018-03-26,2018-03-26,AusPost,Standard,Delivered,0.0,True,16.0,8.66,none,5.0,4.0,Morning,7.6027,True,0.514
HDEL001372,HORD001372,2018-08-17,2018-08-21,2018-08-20,DHL,Standard,Delivered,0.0,True,65.0,9.51,none,4.0,4.0,Morning,4.3706,True,1.091
HDEL001373,HORD001373,2018-05-14,2018-05-19,2018-05-18,AusPost,Standard,Delivered,0.0,True,10.0,9.61,none,5.0,4.0,Anytime,9.5775,True,0.706
HDEL001374,HORD001374,2018-07-18,2018-07-24,2018-07-24,AusPost,Standard,Delivered,0.0,True,73.0,13.24,none,6.0,3.0,Anytime,7.7913,True,1.272
HDEL001375,HORD001375,2018-03-10,2018-03-13,2018-03-13,StarTrack,Standard,Delivered,0.0,True,31.0,9.78,none,3.0,7.0,Morning,5.5854,True,0.511
HDEL001376,HORD001376,2018-11-12,2018-11-17,2018-11-16,StarTrack,Standard,Delivered,0.0,True,31.0,6.47,none,5.0,8.0,Afternoon,0.316,True,0.522
HDEL001377,HORD001377,2018-01-15,2018-01-22,2018-01-27,Direct Freight,Standard,Delivered,5.0,False,18.0,11.04,warehouse_congestion,7.0,4.0,Morning,6.9744,True,0.477
HDEL001378,HORD001378,2018-09-20,2018-09-26,2018-09-26,StarTrack,Standard,Delivered,0.0,True,44.0,10.17,none,6.0,3.0,Anytime,7.6261,True,0.607
HDEL001379,HORD001379,2018-05-19,2018-05-25,2018-05-25,StarTrack,Express,Delivered,0.0,True,39.0,17.23,none,6.0,6.0,Afternoon,8.7478,False,0.485
HDEL001380,HORD001380,2018-01-17,2018-01-24,2018-01-22,Direct Freight,Standard,Delivered,0.0,True,64.0,8.03,none,7.0,7.0,Morning,2.9396,True,0.478
HDEL001381,HORD001381,2018-05-28,2018-06-03,2018-06-03,AusPost,Standard,Delivered,0.0,True,44.0,9.63,none,6.0,4.0,Morning,6.9714,True,0.666
HDEL001382,HORD001382,2018-06-27,2018-07-04,2018-07-04,DHL,Standard,Delivered,0.0,True,62.0,10.28,none,7.0,8.0,Anytime,5.6715,True,1.275
HDEL001383,HORD001383,2018-05-01,2018-05-07,2018-05-07,Direct Freight,Standard,Delivered,0.0,True,33.0,6.04,none,6.0,8.0,Morning,1.6889,True,0.364
HDEL001384,HORD001384,2018-08-26,2018-08-31,2018-08-31,DHL,Standard,Delivered,0.0,True,50.0,13.09,none,5.0,5.0,Morning,7.1276,True,0.585
HDEL001385,HORD001385,2018-03-12,2018-03-15,2018-03-15,Direct Freight,Standard,Delivered,0.0,True,14.0,5.84,none,3.0,4.0,Morning,1.0859,False,0.651
HDEL001386,HORD001386,2018-01-10,2018-01-14,2018-01-14,Direct Freight,Standard,Delivered,0.0,True,58.0,7.0,none,4.0,9.0,Anytime,3.7634,False,0.348
HDEL001387,HORD001387,2018-02-04,2018-02-08,2018-02-08,StarTrack,Standard,Delivered,0.0,True,63.0,7.98,none,4.0,7.0,Morning,4.0721,True,0.454
HDEL001388,HORD001388,2018-10-15,2018-10-22,2018-10-21,DHL,Standard,Delivered,0.0,True,60.0,9.41,none,7.0,7.0,Anytime,7.8594,True,0.603
HDEL001389,HORD001389,2018-11-22,2018-11-28,2018-11-27,AusPost,Standard,Delivered,0.0,True,71.0,6.88,none,6.0,3.0,Anytime,0.6613,False,0.26
HDEL001390,HORD001390,2018-05-22,2018-05-27,2018-05-27,DHL,Standard,Delivered,0.0,True,42.0,7.4,none,5.0,4.0,Afternoon,2.79,True,0.349
HDEL001391,HORD001391,2018-02-23,2018-02-28,2018-02-27,AusPost,Standard,Delivered,0.0,True,21.0,9.39,none,5.0,8.0,Morning,3.5071,True,0.984
HDEL001392,HORD001392,2018-05-23,2018-05-27,2018-05-26,StarTrack,Standard,Delivered,0.0,True,42.0,9.61,none,4.0,4.0,Afternoon,4.573,False,0.31
HDEL001393,HORD001393,2018-04-03,2018-04-09,2018-04-07,Direct Freight,Standard,Delivered,0.0,True,56.0,8.95,none,6.0,8.0,Morning,5.3461,False,0.331
HDEL001394,HORD001394,2018-03-11,2018-03-18,2018-03-17,DHL,Standard,Delivered,0.0,True,53.0,9.9,none,7.0,4.0,Afternoon,9.7484,False,0.431
HDEL001395,HORD001395,2018-05-02,2018-05-09,2018-05-12,DHL,Standard,Delivered,3.0,False,34.0,9.83,warehouse_congestion,7.0,8.0,Morning,7.6027,True,1.294
HDEL001396,HORD001396,2018-12-20,2018-12-24,2018-12-22,StarTrack,Standard,Delivered,0.0,True,18.0,9.0,none,4.0,6.0,Afternoon,3.083,True,0.322
HDEL001397,HORD001397,2018-03-09,2018-03-16,2018-03-17,AusPost,Standard,Delivered,1.0,False,69.0,10.41,weather,7.0,5.0,Morning,5.5898,True,1.245
HDEL001398,HORD001398,2018-07-03,2018-07-09,2018-07-09,StarTrack,Standard,Delivered,0.0,True,60.0,10.17,none,6.0,6.0,Morning,3.7634,False,0.358
HDEL001399,HORD001399,2018-11-26,2018-12-02,2018-12-02,StarTrack,Standard,Delivered,0.0,True,68.0,8.01,none,6.0,3.0,Morning,2.1752,False,0.274
HDEL001400,HORD001400,2018-05-31,2018-06-07,2018-06-07,AusPost,Express,Delivered,0.0,True,18.0,21.24,none,7.0,3.0,Morning,8.1012,True,0.462
HDEL001401,HORD001401,2018-06-01,2018-06-08,2018-06-06,StarTrack,Standard,Delivered,0.0,True,55.0,7.39,none,7.0,8.0,Morning,5.1975,False,0.359
HDEL001402,HORD001402,2018-10-12,2018-10-18,2018-10-17,DHL,Standard,Delivered,0.0,True,69.0,7.88,none,6.0,9.0,Anytime,5.8755,True,0.436
HDEL001403,HORD001403,2018-05-21,2018-05-26,2018-05-25,AusPost,Standard,Delivered,0.0,True,23.0,7.82,none,5.0,3.0,Afternoon,3.9846,True,1.225
HDEL001404,HORD001404,2018-10-29,2018-11-01,2018-10-30,DHL,Standard,Delivered,0.0,True,22.0,10.45,none,3.0,8.0,Afternoon,5.8284,True,0.406
HDEL001405,HORD001405,2018-12-01,2018-12-08,2018-12-06,DHL,Standard,Delivered,0.0,True,57.0,7.77,none,7.0,4.0,Anytime,5.7397,True,0.432
HDEL001406,HORD001406,2018-06-05,2018-06-08,2018-06-06,Direct Freight,Standard,Delivered,0.0,True,43.0,11.5,none,3.0,8.0,Morning,6.16,True,1.268
HDEL001407,HORD001407,2018-06-26,2018-07-03,2018-07-03,Direct Freight,Standard,Delivered,0.0,True,40.0,13.55,none,7.0,4.0,Anytime,6.194,True,0.466
HDEL001408,HORD001408,2018-07-19,2018-07-22,2018-07-20,Direct Freight,Standard,Delivered,0.0,True,57.0,8.98,none,3.0,6.0,Morning,3.3715,False,0.357
HDEL001409,HORD001409,2018-12-18,2018-12-25,2018-12-28,AusPost,Standard,Delivered,3.0,False,47.0,7.57,carrier_capacity,7.0,6.0,Anytime,3.7951,False,0.356
HDEL001410,HORD001410,2018-10-07,2018-10-10,2018-10-08,StarTrack,Standard,Delivered,0.0,True,36.0,10.05,none,3.0,8.0,Anytime,6.063,True,1.198
HDEL001411,HORD001411,2018-12-09,2018-12-14,2018-12-13,DHL,Standard,Delivered,0.0,True,68.0,8.57,none,5.0,9.0,Morning,3.5444,False,1.167
HDEL001412,HORD001412,2018-02-25,2018-03-01,2018-03-01,DHL,Express,Delivered,0.0,True,67.0,19.16,none,4.0,7.0,Morning,6.16,False,0.424
HDEL001413,HORD001413,2018-03-12,2018-03-17,2018-03-17,Direct Freight,Standard,Delivered,0.0,True,73.0,10.06,none,5.0,9.0,Afternoon,6.2815,True,0.606
HDEL001414,HORD001414,2018-11-11,2018-11-16,2018-11-14,Direct Freight,Standard,Delivered,0.0,True,25.0,8.61,none,5.0,8.0,Anytime,5.9648,True,0.533
HDEL001415,HORD001415,2018-09-04,2018-09-10,2018-09-08,Direct Freight,Express,Delivered,0.0,True,27.0,17.68,none,6.0,8.0,Afternoon,3.5444,False,0.391
HDEL001416,HORD001416,2018-02-19,2018-02-24,2018-03-01,Direct Freight,Standard,Delivered,5.0,False,54.0,9.67,weather,5.0,7.0,Morning,6.2917,True,0.428
HDEL001417,HORD001417,2018-03-19,2018-03-24,2018-03-22,Direct Freight,Standard,Delivered,0.0,True,59.0,9.74,none,5.0,4.0,Anytime,6.2558,False,0.399
HDEL001418,HORD001418,2018-04-17,2018-04-22,2018-04-20,StarTrack,Express,Delivered,0.0,True,4.0,15.2,none,5.0,3.0,Morning,1.4385,True,0.81
HDEL001419,HORD001419,2018-07-30,2018-08-03,2018-08-03,StarTrack,Standard,Delivered,0.0,True,28.0,8.25,none,4.0,5.0,Afternoon,2.1752,True,0.423
HDEL001420,HORD001420,2018-10-27,2018-10-31,2018-10-31,AusPost,Standard,Delivered,0.0,True,54.0,9.7,none,4.0,5.0,Anytime,5.0683,False,0.41
HDEL001421,HORD001421,2018-10-31,2018-11-06,2018-11-04,Direct Freight,Standard,Delivered,0.0,True,4.0,11.98,none,6.0,5.0,Afternoon,8.3002,False,0.46
HDEL001422,HORD001422,2018-05-09,2018-05-12,2018-05-10,Direct Freight,Express,Delivered,0.0,True,59.0,15.18,none,3.0,5.0,Afternoon,6.1296,True,1.059
HDEL001423,HORD001423,2018-07-25,2018-08-01,2018-07-30,StarTrack,Standard,Delivered,0.0,True,45.0,8.22,none,7.0,3.0,Morning,2.16,True,0.476
HDEL001424,HORD001424,2018-09-15,2018-09-21,2018-09-21,Direct Freight,Standard,Delivered,0.0,True,25.0,7.98,none,6.0,4.0,Morning,3.0499,True,0.488
HDEL001425,HORD001425,2018-10-25,2018-11-01,2018-11-06,Direct Freight,Standard,Delivered,5.0,False,53.0,7.8,warehouse_congestion,7.0,7.0,Anytime,3.286,True,0.996
HDEL001426,HORD001426,2018-06-05,2018-06-11,2018-06-09,Direct Freight,Standard,Delivered,0.0,True,40.0,10.12,none,6.0,6.0,Morning,5.0798,True,0.468
HDEL001427,HORD001427,2018-09-23,2018-09-27,2018-09-26,StarTrack,Standard,Delivered,0.0,True,5.0,7.74,none,4.0,9.0,Afternoon,2.9193,True,1.065
HDEL001428,HORD001428,2018-09-16,2018-09-21,2018-09-21,Direct Freight,Standard,Delivered,0.0,True,16.0,10.97,none,5.0,5.0,Morning,6.275,True,0.455
HDEL001429,HORD001429,2018-06-05,2018-06-11,2018-06-10,AusPost,Standard,Delivered,0.0,True,3.0,10.47,none,6.0,4.0,Anytime,1.6376,True,0.397
HDEL001430,HORD001430,2018-11-12,2018-11-15,2018-11-13,DHL,Standard,Delivered,0.0,True,7.0,8.66,none,3.0,3.0,Morning,5.066,True,0.497
HDEL001431,HORD001431,2018-04-07,2018-04-11,2018-04-10,StarTrack,Standard,Delivered,0.0,True,56.0,9.65,none,4.0,3.0,Anytime,8.1608,False,0.478
HDEL001432,HORD001432,2018-07-12,2018-07-15,2018-07-14,StarTrack,Standard,Delivered,0.0,True,39.0,10.41,none,3.0,5.0,Afternoon,4.8491,True,0.387
HDEL001433,HORD001433,2018-02-05,2018-02-12,2018-02-10,Direct Freight,Standard,Delivered,0.0,True,6.0,5.96,none,7.0,8.0,Anytime,1.6352,True,0.306
HDEL001434,HORD001434,2018-06-10,2018-06-13,2018-06-11,DHL,Standard,Delivered,0.0,True,15.0,9.83,none,3.0,6.0,Afternoon,1.0315,False,0.246
HDEL001435,HORD001435,2018-04-23,2018-04-27,2018-04-27,StarTrack,Standard,Delivered,0.0,True,70.0,6.81,none,4.0,4.0,Morning,3.0683,True,0.337
HDEL001436,HORD001436,2018-05-31,2018-06-05,2018-06-04,StarTrack,Standard,Delivered,0.0,True,28.0,7.79,none,5.0,5.0,Morning,3.2601,True,0.799
HDEL001437,HORD001437,2018-06-15,2018-06-22,2018-06-22,Direct Freight,Standard,Delivered,0.0,True,50.0,10.37,none,7.0,8.0,Afternoon,2.3095,True,0.87
HDEL001438,HORD001438,2018-08-26,2018-09-02,2018-09-02,AusPost,Standard,Delivered,0.0,True,55.0,11.18,none,7.0,7.0,Afternoon,5.2435,True,1.291
HDEL001439,HORD001439,2018-04-23,2018-04-29,2018-04-29,StarTrack,Standard,Delivered,0.0,True,22.0,7.92,none,6.0,9.0,Anytime,3.7044,True,0.321
HDEL001440,HORD001440,2018-07-11,2018-07-17,2018-07-15,StarTrack,Standard,Delivered,0.0,True,64.0,13.82,none,6.0,5.0,Anytime,8.1012,True,0.625
HDEL001441,HORD001441,2018-01-30,2018-02-06,2018-02-05,AusPost,Express,Delivered,0.0,True,3.0,19.21,none,7.0,3.0,Morning,5.8629,True,0.537
HDEL001442,HORD001442,2018-07-24,2018-07-27,2018-07-27,StarTrack,Standard,Delivered,0.0,True,47.0,10.53,none,3.0,9.0,Anytime,6.2558,False,0.368
HDEL001443,HORD001443,2018-12-04,2018-12-08,2018-12-06,AusPost,Standard,Delivered,0.0,True,8.0,7.22,none,4.0,9.0,Afternoon,4.3807,True,1.593
HDEL001444,HORD001444,2018-05-19,2018-05-26,2018-05-24,Direct Freight,Standard,Delivered,0.0,True,59.0,7.67,none,7.0,4.0,Morning,3.6708,False,0.35
HDEL001445,HORD001445,2018-09-08,2018-09-12,2018-09-10,AusPost,Standard,Delivered,0.0,True,47.0,7.2,none,4.0,5.0,Anytime,4.6779,False,0.306
HDEL001446,HORD001446,2018-03-14,2018-03-21,2018-03-19,DHL,Standard,Delivered,0.0,True,3.0,8.95,none,7.0,7.0,Morning,8.1608,False,0.407
HDEL001447,HORD001447,2018-10-17,2018-10-22,2018-10-21,Direct Freight,Standard,Delivered,0.0,True,2.0,10.32,none,5.0,9.0,Afternoon,5.2435,True,0.415
HDEL001448,HORD001448,2018-04-18,2018-04-21,2018-04-21,StarTrack,Express,Delivered,0.0,True,48.0,15.02,none,3.0,8.0,Morning,5.9673,True,0.43
HDEL001449,HORD001449,2018-11-17,2018-11-24,2018-11-23,StarTrack,Standard,Delivered,0.0,True,51.0,9.75,none,7.0,4.0,Morning,5.3006,False,0.387
HDEL001450,HORD001450,2018-12-18,2018-12-23,2018-12-23,DHL,Standard,Delivered,0.0,True,41.0,7.0,none,5.0,6.0,Afternoon,3.6762,True,0.576
HDEL001451,HORD001451,2018-04-05,2018-04-12,2018-04-11,AusPost,Standard,Delivered,0.0,True,36.0,9.74,none,7.0,9.0,Anytime,5.1031,False,0.394
HDEL001452,HORD001452,2018-03-14,2018-03-20,2018-03-19,StarTrack,Express,Delivered,0.0,True,57.0,17.17,none,6.0,4.0,Morning,4.2772,False,0.361
HDEL001453,HORD001453,2018-06-02,2018-06-07,2018-06-06,Direct Freight,Standard,Delivered,0.0,True,49.0,8.25,none,5.0,8.0,Morning,4.0037,True,1.002
HDEL001454,HORD001454,2018-01-10,2018-01-13,2018-01-11,DHL,Standard,Delivered,0.0,True,27.0,12.81,none,3.0,7.0,Morning,9.1432,True,1.419
HDEL001455,HORD001455,2018-07-02,2018-07-09,2018-07-08,Direct Freight,Express,Delivered,0.0,True,26.0,18.6,none,7.0,6.0,Morning,3.7755,True,0.419
HDEL001456,HORD001456,2018-08-10,2018-08-17,2018-08-15,AusPost,Standard,Delivered,0.0,True,56.0,12.96,none,7.0,4.0,Anytime,8.5341,True,1.232
HDEL001457,HORD001457,2018-12-18,2018-12-22,2018-12-21,AusPost,Standard,Delivered,0.0,True,66.0,6.72,none,4.0,7.0,Anytime,1.9834,False,0.258
HDEL001458,HORD001458,2018-11-27,2018-12-01,2018-11-30,StarTrack,Standard,Delivered,0.0,True,13.0,8.88,none,4.0,3.0,Morning,6.1573,True,0.584
HDEL001459,HORD001459,2018-06-26,2018-06-29,2018-06-28,Direct Freight,Standard,Delivered,0.0,True,10.0,9.85,none,3.0,5.0,Morning,5.9319,False,0.385
HDEL001460,HORD001460,2018-05-21,2018-05-28,2018-05-28,AusPost,Standard,Delivered,0.0,True,58.0,8.87,none,7.0,9.0,Afternoon,5.0614,False,0.344
HDEL001461,HORD001461,2018-08-10,2018-08-17,2018-08-15,DHL,Express,Delivered,0.0,True,11.0,24.08,none,7.0,6.0,Afternoon,5.0681,False,0.404
HDEL001462,HORD001462,2018-02-09,2018-02-13,2018-02-12,AusPost,Standard,Delivered,0.0,True,71.0,9.71,none,4.0,4.0,Morning,3.9131,False,0.4
HDEL001463,HORD001463,2018-03-31,2018-04-05,2018-04-04,Direct Freight,Standard,Delivered,0.0,True,23.0,8.89,none,5.0,9.0,Anytime,5.9503,False,0.411
HDEL001464,HORD001464,2018-01-19,2018-01-26,2018-01-25,StarTrack,Standard,Delivered,0.0,True,58.0,7.68,none,7.0,8.0,Morning,4.4985,True,0.599
HDEL001465,HORD001465,2018-04-06,2018-04-13,2018-04-11,Direct Freight,Express,Delivered,0.0,True,7.0,16.52,none,7.0,4.0,Anytime,6.7474,True,1.631
HDEL001466,HORD001466,2018-06-30,2018-07-07,2018-07-05,StarTrack,Standard,Delivered,0.0,True,45.0,14.31,none,7.0,7.0,Anytime,7.1393,True,0.486
HDEL001467,HORD001467,2018-02-20,2018-02-25,2018-02-23,AusPost,Standard,Delivered,0.0,True,13.0,8.3,none,5.0,5.0,Morning,4.1841,False,0.359
HDEL001468,HORD001468,2018-05-22,2018-05-27,2018-05-30,StarTrack,Express,Delivered,3.0,False,57.0,15.86,weather,5.0,7.0,Anytime,4.1639,True,0.446
HDEL001469,HORD001469,2018-01-13,2018-01-17,2018-01-15,DHL,Express,Delivered,0.0,True,57.0,13.65,none,4.0,6.0,Anytime,1.3091,True,0.379
HDEL001470,HORD001470,2018-03-19,2018-03-23,2018-03-22,DHL,Standard,Delivered,0.0,True,12.0,11.22,none,4.0,3.0,Anytime,6.7869,False,0.417
HDEL001471,HORD001471,2018-08-22,2018-08-29,2018-08-27,DHL,Standard,Delivered,0.0,True,71.0,11.31,none,7.0,9.0,Afternoon,7.5164,False,0.493
HDEL001472,HORD001472,2018-11-05,2018-11-08,2018-11-07,Direct Freight,Standard,Delivered,0.0,True,67.0,9.97,none,3.0,4.0,Anytime,5.1975,False,0.344
HDEL001473,HORD001473,2018-07-27,2018-08-01,2018-07-31,DHL,Standard,Delivered,0.0,True,33.0,12.15,none,5.0,9.0,Morning,6.1296,False,0.404
HDEL001474,HORD001474,2018-06-02,2018-06-07,2018-06-07,DHL,Express,Delivered,0.0,True,19.0,25.01,none,5.0,7.0,Afternoon,4.9255,True,0.427
HDEL001475,HORD001475,2018-06-03,2018-06-08,2018-06-08,Direct Freight,Standard,Delivered,0.0,True,69.0,7.14,none,5.0,7.0,Anytime,2.0879,True,0.368
HDEL001476,HORD001476,2018-09-25,2018-09-29,2018-09-28,Direct Freight,Standard,Delivered,0.0,True,32.0,6.22,none,4.0,3.0,Anytime,2.5674,False,0.359
HDEL001477,HORD001477,2018-03-27,2018-04-01,2018-03-31,StarTrack,Standard,Delivered,0.0,True,18.0,7.19,none,5.0,9.0,Morning,4.8578,False,0.477
HDEL001478,HORD001478,2018-12-08,2018-12-12,2018-12-10,AusPost,Express,Delivered,0.0,True,61.0,21.24,none,4.0,5.0,Anytime,8.8063,False,0.526
HDEL001479,HORD001479,2018-02-04,2018-02-11,2018-02-13,Direct Freight,Standard,Delivered,2.0,False,19.0,7.63,warehouse_congestion,7.0,5.0,Morning,3.6202,True,1.164
HDEL001480,HORD001480,2018-12-18,2018-12-21,2018-12-21,StarTrack,Standard,Delivered,0.0,True,70.0,8.96,none,3.0,3.0,Afternoon,6.9753,True,0.514
HDEL001481,HORD001481,2018-01-14,2018-01-17,2018-01-16,AusPost,Express,Delivered,0.0,True,13.0,16.53,none,3.0,9.0,Anytime,4.2429,False,0.301
HDEL001482,HORD001482,2018-01-22,2018-01-28,2018-02-01,AusPost,Express,Delivered,4.0,False,68.0,14.49,carrier_capacity,6.0,6.0,Anytime,5.907,True,0.518
HDEL001483,HORD001483,2018-07-21,2018-07-28,2018-07-28,Direct Freight,Standard,Delivered,0.0,True,5.0,9.59,none,7.0,4.0,Morning,5.5236,True,1.144
HDEL001484,HORD001484,2018-01-05,2018-01-12,2018-01-11,DHL,Standard,Delivered,0.0,True,22.0,8.33,none,7.0,6.0,Afternoon,3.7434,True,0.442
HDEL001485,HORD001485,2018-07-30,2018-08-05,2018-08-04,StarTrack,Standard,Delivered,0.0,True,11.0,15.14,none,6.0,3.0,Morning,8.6104,False,0.471
HDEL001486,HORD001486,2018-10-04,2018-10-10,2018-10-09,AusPost,Standard,Delivered,0.0,True,31.0,9.83,none,6.0,8.0,Afternoon,5.938,True,0.703
HDEL001487,HORD001487,2018-09-23,2018-09-30,2018-09-30,DHL,Express,Delivered,0.0,True,7.0,15.27,none,7.0,8.0,Afternoon,6.063,False,0.358
HDEL001488,HORD001488,2018-01-03,2018-01-09,2018-01-07,DHL,Express,Delivered,0.0,True,59.0,17.07,none,6.0,6.0,Afternoon,4.9641,True,0.498
HDEL001489,HORD001489,2018-06-23,2018-06-30,2018-06-28,DHL,Standard,Delivered,0.0,True,43.0,10.49,none,7.0,7.0,Anytime,3.9719,True,0.497
HDEL001490,HORD001490,2018-12-15,2018-12-20,2018-12-19,Direct Freight,Express,Delivered,0.0,True,32.0,15.25,none,5.0,8.0,Afternoon,6.2095,False,0.385
HDEL001491,HORD001491,2018-07-16,2018-07-19,2018-07-23,Direct Freight,Standard,Delivered,4.0,False,7.0,11.72,carrier_capacity,3.0,9.0,Anytime,3.7755,True,0.403
HDEL001492,HORD001492,2018-05-10,2018-05-13,2018-05-12,Direct Freight,Standard,Delivered,0.0,True,65.0,8.99,none,3.0,3.0,Afternoon,5.0681,True,0.409
HDEL001493,HORD001493,2018-08-25,2018-08-29,2018-08-27,Direct Freight,Standard,Delivered,0.0,True,2.0,9.7,none,4.0,9.0,Afternoon,2.3496,True,0.397
HDEL001494,HORD001494,2018-07-03,2018-07-06,2018-07-04,DHL,Standard,Delivered,0.0,True,23.0,13.18,none,3.0,3.0,Morning,5.2894,True,0.392
HDEL001495,HORD001495,2018-04-10,2018-04-14,2018-04-13,StarTrack,Standard,Delivered,0.0,True,42.0,11.62,none,4.0,9.0,Afternoon,8.5348,False,0.552
HDEL001496,HORD001496,2018-03-23,2018-03-30,2018-03-30,DHL,Standard,Delivered,0.0,True,12.0,8.28,none,7.0,3.0,Anytime,3.2287,False,0.298
HDEL001497,HORD001497,2018-08-12,2018-08-15,2018-08-13,Direct Freight,Standard,Delivered,0.0,True,32.0,10.14,none,3.0,7.0,Anytime,5.5236,True,0.978
HDEL001498,HORD001498,2018-03-04,2018-03-09,2018-03-07,StarTrack,Standard,Delivered,0.0,True,66.0,7.52,none,5.0,6.0,Afternoon,2.8326,True,0.366
HDEL001499,HORD001499,2018-06-13,2018-06-17,2018-06-16,Direct Freight,Standard,Delivered,0.0,True,3.0,8.05,none,4.0,3.0,Anytime,1.6889,True,0.347
HDEL001500,HORD001500,2018-01-19,2018-01-26,2018-01-26,AusPost,Standard,Delivered,0.0,True,28.0,10.57,none,7.0,4.0,Morning,5.9319,True,0.445
HDEL001501,HORD001501,2018-12-10,2018-12-15,2018-12-15,StarTrack,Express,Delivered,0.0,True,68.0,20.75,none,5.0,5.0,Morning,6.9718,True,0.629
HDEL001502,HORD001502,2018-07-27,2018-08-02,2018-07-31,AusPost,Standard,Delivered,0.0,True,27.0,14.62,none,6.0,7.0,Afternoon,8.7018,True,1.076
HDEL001503,HORD001503,2018-08-06,2018-08-11,2018-08-11,Direct Freight,Standard,Delivered,0.0,True,54.0,10.64,none,5.0,5.0,Morning,7.353,False,0.441
HDEL001504,HORD001504,2018-10-08,2018-10-14,2018-10-17,AusPost,Standard,Delivered,3.0,False,45.0,9.53,carrier_capacity,6.0,4.0,Anytime,5.8138,True,0.586
HDEL001505,HORD001505,2018-10-26,2018-11-02,2018-11-02,StarTrack,Standard,Delivered,0.0,True,30.0,5.68,none,7.0,4.0,Morning,0.4249,True,0.293
HDEL001506,HORD001506,2018-08-17,2018-08-21,2018-08-21,Direct Freight,Standard,Delivered,0.0,True,41.0,15.16,none,4.0,9.0,Afternoon,9.7077,False,0.53
HDEL001507,HORD001507,2018-06-02,2018-06-07,2018-06-07,AusPost,Standard,Delivered,0.0,True,37.0,6.81,none,5.0,9.0,Morning,3.2287,True,0.366
HDEL001508,HORD001508,2018-12-03,2018-12-06,2018-12-09,StarTrack,Standard,Delivered,3.0,False,15.0,9.23,weather,3.0,9.0,Morning,4.4985,True,1.097
HDEL001509,HORD001509,2018-09-11,2018-09-16,2018-09-14,AusPost,Standard,Delivered,0.0,True,38.0,10.8,none,5.0,3.0,Anytime,6.1816,False,0.414
HDEL001510,HORD001510,2018-01-24,2018-01-28,2018-01-26,Direct Freight,Standard,Delivered,0.0,True,30.0,6.46,none,4.0,5.0,Morning,0.6309,True,0.459
HDEL001511,HORD001511,2019-01-01,2019-01-06,2019-01-06,DHL,Standard,Delivered,0.0,True,19.0,10.6,none,5.0,3.0,Morning,5.8366,True,0.484
HDEL001512,HORD001512,2018-09-29,2018-10-05,2018-10-10,Direct Freight,Standard,Delivered,5.0,False,67.0,9.03,warehouse_congestion,6.0,8.0,Anytime,3.7951,True,1.16
HDEL001513,HORD001513,2018-01-07,2018-01-13,2018-01-12,StarTrack,Standard,Delivered,0.0,True,40.0,9.33,none,6.0,3.0,Morning,5.3633,True,0.62
HDEL001514,HORD001514,2018-01-30,2018-02-04,2018-02-04,Direct Freight,Express,Delivered,0.0,True,40.0,16.92,none,5.0,9.0,Anytime,6.3128,False,0.413
HDEL001515,HORD001515,2019-01-02,2019-01-09,2019-01-09,AusPost,Express,Delivered,0.0,True,44.0,21.36,none,7.0,3.0,Morning,8.8063,True,0.607
HDEL001516,HORD001516,2018-12-27,2018-12-31,2018-12-30,AusPost,Standard,Delivered,0.0,True,36.0,8.57,none,4.0,4.0,Afternoon,3.1885,True,0.29
HDEL001517,HORD001517,2018-11-22,2018-11-27,2018-11-26,AusPost,Standard,Delivered,0.0,True,73.0,9.95,none,5.0,9.0,Afternoon,5.6902,False,0.458
HDEL001518,HORD001518,2018-04-11,2018-04-14,2018-04-13,StarTrack,Standard,Delivered,0.0,True,68.0,13.05,none,3.0,4.0,Morning,9.458,False,0.489
HDEL001519,HORD001519,2018-10-16,2018-10-21,2018-10-20,AusPost,Standard,Delivered,0.0,True,72.0,7.2,none,5.0,3.0,Afternoon,2.0865,True,0.338
HDEL001520,HORD001520,2018-08-28,2018-09-02,2018-08-31,StarTrack,Standard,Delivered,0.0,True,56.0,9.61,none,5.0,7.0,Morning,3.0683,True,0.493
HDEL001521,HORD001521,2018-01-20,2018-01-23,2018-01-22,StarTrack,Standard,Delivered,0.0,True,58.0,10.44,none,3.0,8.0,Afternoon,5.2582,True,0.566
HDEL001522,HORD001522,2018-01-13,2018-01-16,2018-01-15,AusPost,Standard,Delivered,0.0,True,45.0,7.5,none,3.0,7.0,Morning,4.932,True,0.504
HDEL001523,HORD001523,2018-05-21,2018-05-26,2018-05-24,DHL,Standard,Delivered,0.0,True,6.0,8.97,none,5.0,7.0,Afternoon,5.7949,True,0.386
HDEL001524,HORD001524,2018-09-30,2018-10-07,2018-10-06,Direct Freight,Standard,Delivered,0.0,True,63.0,10.52,none,7.0,8.0,Afternoon,7.7381,True,0.481
